"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-05-15",,,,,"22.7","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-05-16",,,,,"19.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-05-17",,,,,"20.7","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-05-18",,,,,"19.7","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-05-19",,,,,"16.4","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-05-20",,,,,"13.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-05-21",,,,,"12.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-05-22",,,,,"14.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-05-23",,,,,"15.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-05-24",,,,,"14.3","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-05-25",,,,,"14.1","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-05-26",,,,,"14.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-05-27",,,,,"15.1","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-05-28",,,,,"17.1","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-05-29",,,,,"17.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-05-30",,,,,"18.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-05-31",,,,,"20.1","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-01",,,,,"21.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-02",,,,,"21.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-03",,,,,"19.4","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-04",,,,,"19.3","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-05",,,,,"19.0","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-06",,,,,"18.6","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-07",,,,,"18.4","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-08",,,,,"18.1","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-09",,,,,"18.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-10",,,,,"19.7","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-11",,,,,"23.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-12",,,,,"26.5","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-13",,,,,"28.3","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-14",,,,,"30.4","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-15",,,,,"30.4","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-16",,,,,"25.3","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-17",,,,,"22.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-18",,,,,"21.1","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-19",,,,,"19.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-20",,,,,"20.6","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-21",,,,,"20.3","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-22",,,,,"18.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-23",,,,,"16.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-24",,,,,"18.3","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-25",,,,,"19.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-26",,,,,"20.1","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-27",,,,,"21.0","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-28",,,,,"20.5","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-29",,,,,"20.1","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-06-30",,,,,"19.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-01",,,,,"18.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-02",,,,,"18.6","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-03",,,,,"21.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-04",,,,,"22.4","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-05",,,,,"21.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-06",,,,,"19.7","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-07",,,,,"20.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-08",,,,,"23.1","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-09",,,,,"25.7","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-10",,,,,"28.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-11",,,,,"28.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-12",,,,,"23.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-13",,,,,"24.3","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-14",,,,,"24.7","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-15",,,,,"26.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-16",,,,,"28.4","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-17",,,,,"25.0","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-18",,,,,"21.4","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-19",,,,,"20.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-20",,,,,"20.7","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-21",,,,,"24.1","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-22",,,,,"26.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-23",,,,,"22.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-24",,,,,"21.3","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-25",,,,,"20.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-26",,,,,"23.7","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-27",,,,,"23.4","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-28",,,,,"22.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-29",,,,,"23.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-30",,,,,"24.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-07-31",,,,,"22.5","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-01",,,,,"21.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-02",,,,,"20.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-03",,,,,"22.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-04",,,,,"21.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-05",,,,,"23.7","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-06",,,,,"24.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-07",,,,,"24.6","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-08",,,,,"24.6","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-09",,,,,"24.0","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-10",,,,,"23.6","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-11",,,,,"23.7","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-12",,,,,"23.3","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-13",,,,,"23.5","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-14",,,,,"22.5","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-15",,,,,"23.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-16",,,,,"25.7","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-17",,,,,"27.7","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-18",,,,,"23.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-19",,,,,"20.1","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-20",,,,,"22.1","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-21",,,,,"21.5","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-22",,,,,"21.5","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-23",,,,,"21.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-24",,,,,"23.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-25",,,,,"25.1","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-26",,,,,"25.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-27",,,,,"26.7","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-28",,,,,"24.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-29",,,,,"23.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-30",,,,,"22.7","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-08-31",,,,,"24.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-01",,,,,"26.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-02",,,,,"24.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-03",,,,,"22.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-04",,,,,"22.6","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-05",,,,,"22.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-06",,,,,"23.3","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-07",,,,,"23.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-08",,,,,"23.5","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-09",,,,,"23.4","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-10",,,,,"20.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-11",,,,,"22.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-12",,,,,"22.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-13",,,,,"22.7","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-14",,,,,"22.6","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-15",,,,,"22.4","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-16",,,,,"21.3","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-17",,,,,"20.6","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-18",,,,,"20.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-19",,,,,"20.4","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-20",,,,,"20.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-21",,,,,"20.3","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-22",,,,,"18.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-23",,,,,"19.3","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-24",,,,,"19.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-25",,,,,"21.0","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-26",,,,,"21.7","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-27",,,,,"20.0","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-28",,,,,"20.4","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-29",,,,,"20.4","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-09-30",,,,,"20.7","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-01",,,,,"24.5","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-02",,,,,"25.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-03",,,,,"24.6","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-04",,,,,"20.4","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-05",,,,,"17.4","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-06",,,,,"17.7","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-07",,,,,"20.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-08",,,,,"20.7","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-09",,,,,"19.7","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-10",,,,,"18.0","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-11",,,,,"16.1","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-12",,,,,"15.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-13",,,,,"15.1","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-14",,,,,"16.0","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-15",,,,,"19.5","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-16",,,,,"20.7","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-17",,,,,"20.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-18",,,,,"20.5","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-19",,,,,"22.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-20",,,,,"24.0","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-21",,,,,"24.3","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-22",,,,,"25.3","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-23",,,,,"21.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-24",,,,,"22.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-25",,,,,"21.4","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-26",,,,,"20.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-27",,,,,"19.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-28",,,,,"19.3","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-29",,,,,"20.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-30",,,,,"20.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-10-31",,,,,"19.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-01",,,,,"19.7","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-02",,,,,"15.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-03",,,,,"16.0","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-04",,,,,"12.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-05",,,,,"11.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-06",,,,,"13.0","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-07",,,,,"15.7","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-08",,,,,"14.1","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-09",,,,,"11.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-10",,,,,"11.3","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-11",,,,,"15.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-12",,,,,"16.0","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-13","8.1","B,,S",,,"17.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-14","11.9","B,,S",,,"14.6","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-15","2.0","B,,S",,,"13.1","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-16","0.8","B,,S",,,"13.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-17",,,,,"13.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-18","0.0","B,,S",,,"13.4","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-19","2.3","B,,S",,,"16.1","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-20","3.0","B,,S",,,"15.6","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-21","0.0","B,,S",,,"16.7","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-22","0.3","B,,S",,,"17.0","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-23",,,,,"14.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-24","22.1","B,,S",,,"15.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-25","0.3","B,,S",,,"13.4","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-26","4.1","B,,S",,,"11.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-27","19.1","B,,S",,,"12.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-28","27.2","B,,S",,,"11.4","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-29","0.0","B,,S",,,"12.5","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-11-30",,,,,"12.4","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-01",,,,,"13.0","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-02",,,,,"10.6","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-03","0.0","B,,S",,,"10.1","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-04","0.0","B,,S",,,"9.6","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-05","0.0","B,,S",,,"9.6","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-06","0.0","B,,S",,,"9.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-07",,,,,"8.5","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-08","0.0","B,,S",,,"9.1","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-09","0.0","B,,S",,,"8.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-10","0.0","B,,S",,,"10.1","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-11","0.0","B,,S",,,"10.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-12","0.0","B,,S",,,"9.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-13","13.0","B,,S",,,"11.1","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-14",,,,,"9.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-15","0.0","B,,S",,,"10.3","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-16","0.0","B,,S",,,"11.7","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-17","0.5","B,,S",,,"10.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-18","0.3","B,,S",,,"7.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-19","0.5","B,,S",,,"6.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-20","0.0","B,,S",,,"5.6","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-21",,,,,"8.7","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-22",,,,,"10.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-23","0.0","B,,S",,,"10.4","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-24","0.0","B,,S",,,"11.6","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-25","0.0","B,,S",,,"9.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-26","0.0","B,,S",,,"9.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-27","0.0","B,,S",,,"7.4","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-28","0.3","B,,S",,,"9.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-29",,,,,"6.7","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-30","0.0","B,,S",,,"6.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2014-12-31","0.0","B,,S",,,"7.7","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2015-01-01","0.0","B,,S",,,"9.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2015-01-02",,,,,"8.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2015-01-03","0.0","B,,S",,,"10.4","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2015-01-04","0.0","B,,S",,,"11.6","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2015-01-05",,,,,"9.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2015-01-06",,,,,"7.3","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2015-01-07","0.0","B,,S",,,"4.1","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2015-01-08","0.3","B,,S",,,"6.2","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2015-01-09","0.0","B,,S",,,"9.8","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2015-01-10","0.0","B,,S",,,"11.1","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2015-01-11","0.0","B,,S",,,"12.3","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2015-01-12",,,,,"10.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2015-01-13","0.0","B,,S",,,"11.9","H,,S",,,,
"PO000008562","BEJA, PO","38.0167","-7.8667","246.0","2015-01-14","0.3","B,,S",,,"11.1","H,,S",,,,
